name,taxonomy,bin_length,gc_percent,coverage,curation_status,completion_status,metagenome_id,normalized_coverage,domain
SR-VP_11_27_2022_S1_100cm_metabat2_6284_sub,"Gemmatimonadetes, Bacteria",2878688.0,67.81,1.9,Uncurated genome,partial,s1_100cm,-0.7694654421664248,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_643,"Omnitrophica, Bacteria",1507331.0,45.6,3.39,Uncurated genome,near complete,s1_100cm,-0.19048940694646044,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_7268,"Nitrospirae, Bacteria",2244505.0,55.57,3.37,Uncurated genome,partial,s1_100cm,-0.19640658397454902,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_7355,"Alphaproteobacteria, Proteobacteria, Bacteria",3080868.0,65.15,1.87,Uncurated genome,near complete,s1_100cm,-0.7853808974723241,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_760,Bacteria,5243806.0,55.39,3.54,Uncurated genome,near complete,s1_100cm,-0.14719260119313637,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_7633_sub,Bacteria,1990680.0,59.64,1.84,Uncurated genome,partial,s1_100cm,-0.8015537567179252,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_8,Bacteria,4055344.0,55.51,5.95,Uncurated genome,near complete,s1_100cm,0.37207189121871886,Bacteria
SR-VP_11_27_2022_S1_100cm_Methanoperedens_45_2,"Euryarchaeota, Archaea",1745417.0,44.55,2.27,Uncurated genome,partial,s1_100cm,-0.5915394968455081,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_101915,Archaea,2469160.0,46.97,36.53,Uncurated genome,near complete,s1_100cm,2.1868145124683718,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_10363,"Saccharibacteria, Bacteria",726846.0,51.71,2.77,Uncurated genome,near complete,s1_100cm,-0.3924720081395723,Bacteria
SR-VP_11_27_2022_S1_100cm_vamb_7353,Archaea,1759202.0,50.15,4.68,Uncurated genome,near complete,s1_100cm,0.13197878159073584,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_7366,"Deltaproteobacteria, Proteobacteria, Bacteria",1864163.0,48.25,27.52,Uncurated genome,partial,s1_100cm,1.9035936847263235,Bacteria
SR-VP_11_27_2022_S1_100cm_vamb_7446,Archaea,2126782.0,51.37,19.12,Uncurated genome,near complete,s1_100cm,1.539415579284436,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_7387,"Nitrospirae, Bacteria",1826733.0,50.01,3.37,Uncurated genome,near complete,s1_100cm,-0.19640658397454902,Bacteria
SR-VP_11_27_2022_S1_100cm_Gemmatimonadetes_70_13,Bacteria,87357.0,68.94,11.55,Uncurated genome,partial,s1_100cm,1.0353661086289834,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_5305,"Parcubacteria, Bacteria",435642.0,55.15,1.85,Uncurated genome,partial,s1_100cm,-0.796133689248586,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_123,Archaea,695992.0,38.21,8.03,Uncurated genome,near complete,s1_100cm,0.6718651996198508,Archaea
SR-VP_11_27_2022_S1_100cm_metabat2_5272_sub,"Acidobacteria, Bacteria",4452330.0,59.23,3.37,Uncurated genome,partial,s1_100cm,-0.19640658397454902,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_4736_sub,"Betaproteobacteria, Proteobacteria, Bacteria",2020521.0,54.94,2.58,Uncurated genome,partial,s1_100cm,-0.46352992940529336,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_12983,"Parcubacteria, Bacteria",306566.0,54.17,1.88,Uncurated genome,partial,s1_100cm,-0.7800475514969617,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_1392,"Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria",3852398.0,65.38,2.9,Uncurated genome,near complete,s1_100cm,-0.3466085913463912,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_17854,"Deltaproteobacteria, Proteobacteria, Bacteria",1927668.0,51.05,1.94,Uncurated genome,partial,s1_100cm,-0.7486313552635827,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_187,Archaea,1799518.0,45.48,4.29,Uncurated genome,near complete,s1_100cm,0.04496740460110615,Archaea
SR-VP_11_27_2022_S1_100cm_metabat2_2,"Euryarchaeota, Archaea",2109982.0,54.5,8.96,Uncurated genome,near complete,s1_100cm,0.7814508986480195,Archaea
SR-VP_11_27_2022_S1_100cm_metabat2_2016_sub,Archaea,3074429.0,48.44,3.3,Uncurated genome,megabin,s1_100cm,-0.2173968598663849,Archaea
SR-VP_11_27_2022_S1_100cm_metabat2_22,Archaea,2216672.0,52.75,14.16,Uncurated genome,near complete,s1_100cm,1.2391017599267542,Archaea
SR-VP_11_27_2022_S1_100cm_metabat2_2435_sub,"Acidobacteria, Bacteria",4245136.0,58.98,2.19,Uncurated genome,partial,s1_100cm,-0.6274177845104101,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_2479,Bacteria,5100047.0,58.08,2.05,Uncurated genome,near complete,s1_100cm,-0.6934795351885027,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_2526,"Acidobacteria, Bacteria",2347595.0,64.45,2.14,Uncurated genome,partial,s1_100cm,-0.6505134993050593,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_255,Archaea,1893027.0,60.15,3.87,Uncurated genome,near complete,s1_100cm,-0.05806482129712909,Archaea
SR-VP_11_27_2022_S1_100cm_metabat2_2692_sub,"Chloroflexi, Bacteria",4107735.0,60.18,2.14,Uncurated genome,near complete,s1_100cm,-0.6505134993050593,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_27,"Woesebacteria, Microgenomates, Bacteria",796292.0,43.06,6.27,Uncurated genome,near complete,s1_100cm,0.4244570263060099,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_27752,"Aminicenantes, Bacteria",1442482.0,54.54,1.53,Uncurated genome,partial,s1_100cm,-0.9860515929344753,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_28,"Acidobacteria, Bacteria",2913563.0,61.79,4.42,Uncurated genome,near complete,s1_100cm,0.07482036775078726,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_29222_sub,"Gammaproteobacteria, Proteobacteria, Bacteria",1657951.0,57.77,1.5,Uncurated genome,partial,s1_100cm,-1.005854220230655,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_3170,Archaea,1403389.0,52.27,9.18,Uncurated genome,partial,s1_100cm,0.8057078762935794,Archaea
SR-VP_11_27_2022_S1_100cm_metabat2_3574_sub,"Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria",2708918.0,63.05,3.12,Uncurated genome,partial,s1_100cm,-0.2734863265174283,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_4637_sub,Bacteria,2538521.0,67.63,3.4,Uncurated genome,partial,s1_100cm,-0.1875438967167038,Bacteria
SR-VP_11_27_2022_S1_100cm_metabat2_4797_sub,Bacteria,4793345.0,61.1,2.57,Uncurated genome,near complete,s1_100cm,-0.46741342943169106,Bacteria
SR-VP_11_27_2022_S1_100cm_UNK,Bacteria,609565593.0,55.9,1.9,Uncurated genome,megabin,s1_100cm,-0.7694654421664248,Bacteria
SR-VP_11_27_2022_S1_100cm_vamb_7761_sub,Archaea,1796435.0,51.19,30.27,Uncurated genome,near complete,s1_100cm,1.9988377946948077,Archaea
SR-VP_11_27_2022_S1_100cm_scaffold_2222,ece_26_1334,,,9.49,,,s1_100cm,0.8389192842830169,ece_26_1334
SR-VP_11_27_2022_S1_100cm_vamb_8339,Archaea,819660.0,50.43,10.02,Uncurated genome,partial,s1_100cm,0.8932637673178991,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_8424,"Thaumarchaeota, TACK, Archaea",1184007.0,37.91,6.94,Uncurated genome,partial,s1_100cm,0.5259824461798936,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_8433,Bacteria,4800620.0,56.42,7.52,Uncurated genome,near complete,s1_100cm,0.6062468096229288,Bacteria
SR-VP_11_27_2022_S1_100cm_vamb_8796_sub,Archaea,2120292.0,49.59,4.81,Uncurated genome,near complete,s1_100cm,0.15937775577885027,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_9592,Archaea,2006023.0,50.28,6.32,Uncurated genome,near complete,s1_100cm,0.43239987981994665,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_7646,"Thaumarchaeota, TACK, Archaea",1859896.0,35.86,39.19,Uncurated genome,near complete,s1_100cm,2.2571022838727206,Archaea
SR-VP_11_27_2022_S1_100cm_vamb_7877,Archaea,1386114.0,47.11,3.51,Uncurated genome,partial,s1_100cm,-0.15570329086104517,Archaea
SR-VP_11_27_2022_S1_40cm_maxbin2_8_sub,"Acidobacteria, Bacteria",5233342.0,59.81,9.69,Uncurated genome,near complete,s1_40cm,1.1437718323478976,Bacteria
SR-VP_11_27_2022_S1_40cm_Methanoperedens_45_2,"Methanomicrobia, Euryarchaeota, Archaea",1115262.0,45.38,1.67,Uncurated genome,partial,s1_40cm,-0.6144989671261133,Archaea
SR-VP_11_27_2022_S1_40cm_metabat2_16105_sub,"Actinobacteria, Actinobacteria, Bacteria",2455622.0,70.27,2.59,Uncurated genome,partial,s1_40cm,-0.1756647178433307,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_1785_sub,"Gemmatimonadetes, Bacteria",4997584.0,70.83,2.34,Uncurated genome,partial,s1_40cm,-0.27717166418516703,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_21219_sub,Bacteria,1445354.0,70.33,1.54,Uncurated genome,partial,s1_40cm,-0.6955401771292392,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_18805_sub,"Nitrospirae, Bacteria",3081882.0,57.18,1.75,Uncurated genome,partial,s1_40cm,-0.5677068056193544,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_2090,Bacteria,4466899.0,38.96,2.01,Uncurated genome,megabin,s1_40cm,-0.4291878714837928,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_84,Archaea,2608042.0,50.7,1.67,Uncurated genome,partial,s1_40cm,-0.6144989671261133,Archaea
SR-VP_11_27_2022_S1_40cm_metabat2_2161_sub,Bacteria,4100831.0,61.62,1.85,Uncurated genome,partial,s1_40cm,-0.5121369544645435,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_18,"Acidobacteria, Bacteria",5451263.0,59.09,3.93,Uncurated genome,near complete,s1_40cm,0.24131683232639278,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_54_sub,"Acidobacteria, Bacteria",5282875.0,58.49,3.25,Uncurated genome,partial,s1_40cm,0.051332402786869125,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_39_sub,Bacteria,3693599.0,60.14,1.45,Uncurated genome,partial,s1_40cm,-0.755759037122294,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_4_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",4522880.0,47.66,24.35,Uncurated genome,partial,s1_40cm,2.065209255973822,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_217,"Rokubacteria, Bacteria",5526327.0,70.68,5.19,Uncurated genome,near complete,s1_40cm,0.5194111036230202,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_30_sub,"Acidobacteria, Bacteria",4550589.0,60.19,9.03,Uncurated genome,partial,s1_40cm,1.073229773874117,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_17_sub,"Ktedonobacter racemifer, Ktedonobacter, Ktedonobacterales, Ktedonobacteria, Chloroflexi, Bacteria",6069780.0,52.09,16.53,Uncurated genome,near complete,s1_40cm,1.677854318278156,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_165,Bacteria,3353746.0,58.1,1.22,Uncurated genome,near complete,s1_40cm,-0.9284717348096119,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_164_sub,Bacteria,3199111.0,68.04,1.95,Uncurated genome,near complete,s1_40cm,-0.4594932209791216,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_15_sub,"Acidobacteria, Bacteria",4785523.0,59.54,8.12,Uncurated genome,partial,s1_40cm,0.9670075606188095,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_158,Bacteria,5846499.0,58.36,3.74,Uncurated genome,near complete,s1_40cm,0.1917630178716636,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_10_sub,Bacteria,7019391.0,56.85,2.95,Uncurated genome,partial,s1_40cm,-0.045517423203048635,Bacteria
SR-VP_11_27_2022_S1_40cm_concoct_87_sub,Bacteria,6635681.0,53.49,2.39,Uncurated genome,partial,s1_40cm,-0.2560292276113577,Bacteria
SR-VP_11_27_2022_S1_40cm_concoct_56_sub,"Acidobacteria, Bacteria",2967989.0,61.27,1.97,Uncurated genome,partial,s1_40cm,-0.4492890508048799,Bacteria
SR-VP_11_27_2022_S1_40cm_maxbin2_52,"Acidobacteria, Bacteria",4135063.0,59.56,2.27,Uncurated genome,near complete,s1_40cm,-0.3075427620614657,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_242,"Chloroflexi, Bacteria",9207822.0,51.73,4.01,Uncurated genome,near complete,s1_40cm,0.2614686477637007,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_374_sub,"Ktedonobacter racemifer, Ktedonobacter, Ktedonobacterales, Ktedonobacteria, Chloroflexi, Bacteria",4139907.0,52.53,8.8,Uncurated genome,partial,s1_40cm,1.047429127929384,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_2859_sub,"Bradyrhizobium, Rhizobiales, Alphaproteobacteria, Proteobacteria, Bacteria",5060397.0,62.84,5.55,Uncurated genome,partial,s1_40cm,0.586475334203566,Bacteria
SR-VP_11_27_2022_S1_40cm_scaffold_100246,ece_26_1334,,,1.05,,,s1_40cm,-1.078532429385345,ece_26_1334
SR-VP_11_27_2022_S1_40cm_scaffold_14394,ece_26_1334,,,2.07,,,s1_40cm,-0.3997739862774994,ece_26_1334
SR-VP_11_27_2022_S1_40cm_scaffold_15277,ece_26_1334,,,1.98,,,s1_40cm,-0.4442257488483332,ece_26_1334
SR-VP_11_27_2022_S1_40cm_vamb_7584,Bacteria,6754744.0,58.71,3.0,Uncurated genome,near complete,s1_40cm,-0.02871030488666726,Bacteria
SR-VP_11_27_2022_S1_40cm_vamb_13734,"Euryarchaeota, Archaea",2322726.0,66.23,3.44,Uncurated genome,near complete,s1_40cm,0.10814887783052995,Archaea
SR-VP_11_27_2022_S1_40cm_vamb_13663,"Deltaproteobacteria, Proteobacteria, Bacteria",1764083.0,48.27,3.32,Uncurated genome,partial,s1_40cm,0.07264218937361999,Bacteria
SR-VP_11_27_2022_S1_40cm_vamb_13417,"Nitrospirae, Bacteria",1872665.0,50.09,2.7,Uncurated genome,near complete,s1_40cm,-0.1340708205444936,Bacteria
SR-VP_11_27_2022_S1_40cm_vamb_12830,"Gemmatimonadetes, Bacteria",3577039.0,70.44,13.83,Uncurated genome,near complete,s1_40cm,1.4995175521218898,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_91,Bacteria,5383942.0,56.41,12.57,Uncurated genome,near complete,s1_40cm,1.403990429047379,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_861_sub,Bacteria,6185202.0,56.53,2.19,Uncurated genome,near complete,s1_40cm,-0.34342104972636767,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_8038_sub,Bacteria,3909858.0,58.99,1.51,Uncurated genome,partial,s1_40cm,-0.7152129427279441,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_71,"Acidobacteria, Bacteria",6970741.0,57.51,16.24,Uncurated genome,near complete,s1_40cm,1.660154741178755,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_591,Bacteria,5280432.0,61.11,3.6,Uncurated genome,near complete,s1_40cm,0.1536112519072872,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_587_sub,"Proteobacteria, Bacteria",7251207.0,61.97,2.66,Uncurated genome,near complete,s1_40cm,-0.1489964707611693,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_560,Bacteria,5063447.0,65.1,2.23,Uncurated genome,near complete,s1_40cm,-0.32532100808274966,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_537,"Deltaproteobacteria, Proteobacteria, Bacteria",6860769.0,56.79,3.04,Uncurated genome,near complete,s1_40cm,-0.01546507813664677,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_501,Bacteria,3127259.0,61.8,2.69,Uncurated genome,near complete,s1_40cm,-0.13778139994102934,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_4899,Bacteria,4875805.0,54.53,1.76,Uncurated genome,near complete,s1_40cm,-0.5620087845047166,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_4582,"Solirubrobacterales, Thermoleophilia, Actinobacteria, Bacteria",820325.0,69.52,2.44,Uncurated genome,partial,s1_40cm,-0.23532455424966658,Bacteria
SR-VP_11_27_2022_S1_40cm_concoct_18_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",3076865.0,60.12,2.14,Uncurated genome,near complete,s1_40cm,-0.3665167645210169,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_4,Bacteria,4110700.0,55.48,9.07,Uncurated genome,near complete,s1_40cm,1.0776496705722682,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_38_sub,"Acidobacteria, Bacteria",5536682.0,58.39,3.38,Uncurated genome,near complete,s1_40cm,0.09055311594015025,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_3801,Bacteria,1806658.0,71.55,1.92,Uncurated genome,near complete,s1_40cm,-0.4749974075150869,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_364,"Gemmatimonadetes, Bacteria",3525477.0,68.22,3.01,Uncurated genome,near complete,s1_40cm,-0.025382514793992783,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_2721,"Chloroflexi, Bacteria",4129544.0,50.88,2.39,Uncurated genome,near complete,s1_40cm,-0.2560292276113577,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_40,Bacteria,5286179.0,55.44,6.85,Uncurated genome,near complete,s1_40cm,0.7969260587193567,Bacteria
SR-VP_11_27_2022_S1_40cm_metabat2_5443,"Nitrospirae, Bacteria",2955944.0,50.16,1.66,Uncurated genome,near complete,s1_40cm,-0.6205049911863252,Bacteria
SR-VP_11_27_2022_S1_40cm_concoct_14,"Aminicenantes, Bacteria",2106745.0,62.26,1.35,Uncurated genome,partial,s1_40cm,-0.8272180011044389,Bacteria
SR-VP_11_27_2022_S1_40cm_concoct_160_sub,Archaea,1700737.0,36.05,1.4,Uncurated genome,partial,s1_40cm,-0.7908503569335641,Archaea
SR-VP_11_27_2022_S1_40cm_concoct_140_sub,Bacteria,2787598.0,70.14,3.37,Uncurated genome,partial,s1_40cm,0.0875901508094934,Bacteria
SR-VP_11_27_2022_S1_40cm_UNK,Bacteria,859761596.0,59.73,1.53,Uncurated genome,megabin,s1_40cm,-0.7020548581504329,Bacteria
SR-VP_11_27_2022_S1_40cm_concoct_133_sub,"Chloroflexi, Bacteria",5995566.0,52.87,2.22,Uncurated genome,near complete,s1_40cm,-0.3298153976705889,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_1362_sub,"Chloroflexi, Bacteria",4476736.0,60.56,2.03,Uncurated genome,partial,s1_60cm,-0.5220646736772617,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_2742,"Betaproteobacteria, Proteobacteria, Bacteria",2684522.0,54.8,2.81,Uncurated genome,near complete,s1_60cm,-0.19691598338530314,Bacteria
SR-VP_11_27_2022_S1_60cm_UNK,Bacteria,653342717.0,59.47,1.89,Uncurated genome,megabin,s1_60cm,-0.5935236376594066,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_3054_sub,"Proteobacteria, Bacteria",4807062.0,54.07,1.79,Uncurated genome,near complete,s1_60cm,-0.647884846878294,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_3295,Bacteria,4413506.0,61.18,1.99,Uncurated genome,near complete,s1_60cm,-0.5419658279945566,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_34,"Acidobacteria, Bacteria",7131044.0,57.47,19.73,Uncurated genome,near complete,s1_60cm,1.7520398533035664,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_3558,"Nitrospirae, Bacteria",3825363.0,57.07,2.22,Uncurated genome,near complete,s1_60cm,-0.43259327084676946,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_362,Bacteria,5236645.0,61.14,3.27,Uncurated genome,near complete,s1_60cm,-0.045310481821795534,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_41,"Acidobacteria, Bacteria",5504594.0,59.02,8.28,Uncurated genome,near complete,s1_60cm,0.8837425016662106,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_489,"Acidobacteria, Bacteria",6198509.0,56.97,3.85,Uncurated genome,partial,s1_60cm,0.1179726815687352,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_6,"Acidobacteria, Bacteria",4769952.0,59.8,7.09,Uncurated genome,near complete,s1_60cm,0.7285848738130785,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_6002,Archaea,1780016.0,48.26,2.11,Uncurated genome,partial,s1_60cm,-0.48341251924298256,Archaea
SR-VP_11_27_2022_S1_60cm_metabat2_620_sub,"Betaproteobacteria, Proteobacteria, Bacteria",5844216.0,62.09,3.21,Uncurated genome,near complete,s1_60cm,-0.06382952958903321,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_6837,Bacteria,3321900.0,58.44,1.46,Uncurated genome,near complete,s1_60cm,-0.8516640310107126,Bacteria
SR-VP_11_27_2022_S1_60cm_scaffold_209635,ece_26_1334,,,4.68,,,s1_60cm,0.31319764319859766,ece_26_1334
SR-VP_11_27_2022_S1_60cm_scaffold_131869,ece_26_1334,,,4.42,,,s1_60cm,0.2560392293586491,ece_26_1334
SR-VP_11_27_2022_S1_60cm_scaffold_81867,ece_26_1334,,,2.96,,,s1_60cm,-0.14491119839498867,ece_26_1334
SR-VP_11_27_2022_S1_60cm_scaffold_26906,ece_26_1334,,,6.82,,,s1_60cm,0.6897590051244131,ece_26_1334
SR-VP_11_27_2022_S1_60cm_scaffold_16350,ece_26_1334,,,4.2,,,s1_60cm,0.2049840585583651,ece_26_1334
SR-VP_11_27_2022_S1_60cm_vamb_13920,"Nitrospirae, Bacteria",2106889.0,50.12,3.4,Uncurated genome,near complete,s1_60cm,-0.00632503510884197,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_1165,"Chloroflexi, Bacteria",8627879.0,51.6,4.54,Uncurated genome,near complete,s1_60cm,0.2828265453222989,Bacteria
SR-VP_11_27_2022_S1_60cm_vamb_12735_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",2306960.0,60.51,1.82,Uncurated genome,near complete,s1_60cm,-0.6312639656422536,Bacteria
SR-VP_11_27_2022_S1_60cm_vamb_10631,Bacteria,4795212.0,56.41,10.69,Uncurated genome,near complete,s1_60cm,1.1392082583059961,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_9957_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",2712184.0,48.72,39.49,Uncurated genome,partial,s1_60cm,2.4459470085676003,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_87_sub,"Acidobacteria, Bacteria",5285045.0,58.44,3.1,Uncurated genome,near complete,s1_60cm,-0.09869835523985704,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_8570_sub,"Chloroflexi, Bacteria",4279571.0,53.0,1.72,Uncurated genome,partial,s1_60cm,-0.6877761759055959,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_803_sub,Bacteria,7011727.0,58.52,2.74,Uncurated genome,near complete,s1_60cm,-0.22214254633097874,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_7256,"Acidobacteria, Bacteria",3300012.0,58.98,2.07,Uncurated genome,partial,s1_60cm,-0.50255185945368,Bacteria
SR-VP_11_27_2022_S1_60cm_vamb_10713,Bacteria,5020041.0,55.42,6.34,Uncurated genome,near complete,s1_60cm,0.6167783017181769,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_6739_sub,Bacteria,7088860.0,56.25,1.64,Uncurated genome,near complete,s1_60cm,-0.7354042248948507,Bacteria
SR-VP_11_27_2022_S1_60cm_metabat2_11334_sub,"Betaproteobacteria, Proteobacteria, Bacteria",2176244.0,67.18,1.86,Uncurated genome,partial,s1_60cm,-0.6095239790058476,Bacteria
SR-VP_11_27_2022_S1_60cm_maxbin2_98_sub,Bacteria,5764755.0,65.43,1.99,Uncurated genome,near complete,s1_60cm,-0.5419658279945566,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_118_sub,"Proteobacteria, Bacteria",8535172.0,57.09,2.02,Uncurated genome,near complete,s1_60cm,-0.5270029553178442,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_151,"Acidobacteria, Bacteria",5748322.0,61.63,2.61,Uncurated genome,near complete,s1_60cm,-0.2707502453963556,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_161_sub,"Gemmatimonadetes, Bacteria",4508101.0,69.52,13.46,Uncurated genome,near complete,s1_60cm,1.3696218574856243,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_180,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",3028055.0,37.91,2.79,Uncurated genome,near complete,s1_60cm,-0.20405887089768338,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_43_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",5114173.0,64.24,1.75,Uncurated genome,partial,s1_60cm,-0.670484678795535,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_50,"Aminicenantes, Bacteria",1988449.0,62.01,1.49,Uncurated genome,near complete,s1_60cm,-0.8313243467735898,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_54_sub,Bacteria,3613967.0,67.71,2.8,Uncurated genome,near complete,s1_60cm,-0.2004810495497995,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_62,"Alphaproteobacteria, Proteobacteria, Bacteria",4255124.0,66.88,2.73,Uncurated genome,partial,s1_60cm,-0.22579885753408924,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_6_sub,Bacteria,9514709.0,54.37,2.73,Uncurated genome,near complete,s1_60cm,-0.22579885753408924,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_97_sub,Bacteria,3237367.0,61.76,3.18,Uncurated genome,megabin,s1_60cm,-0.07321926993887207,Bacteria
SR-VP_11_27_2022_S1_60cm_concoct_99_sub,Bacteria,1262861.0,40.96,2.29,Uncurated genome,partial,s1_60cm,-0.40154864916480937,Bacteria
SR-VP_11_27_2022_S1_60cm_maxbin2_110_sub,Bacteria,6099151.0,61.73,1.65,Uncurated genome,megabin,s1_60cm,-0.7293251788184685,Bacteria
SR-VP_11_27_2022_S1_60cm_maxbin2_137_sub,Bacteria,2496518.0,68.0,1.64,Uncurated genome,near complete,s1_60cm,-0.7354042248948507,Bacteria
SR-VP_11_27_2022_S1_60cm_maxbin2_16_sub,"Acidobacteria, Bacteria",4653604.0,59.53,10.2,Uncurated genome,partial,s1_60cm,1.0922872535592676,Bacteria
SR-VP_11_27_2022_S1_60cm_maxbin2_17_sub,"Chloroflexi, Bacteria",6116639.0,52.11,25.65,Uncurated genome,near complete,s1_60cm,2.014443104885821,Bacteria
SR-VP_11_27_2022_S1_60cm_maxbin2_19_sub,"Bradyrhizobium, Rhizobiales, Alphaproteobacteria, Proteobacteria, Bacteria",5482348.0,63.33,7.7,Uncurated genome,near complete,s1_60cm,0.8111198621286806,Bacteria
