,host_genome_id,symbiont_genome_id,host_relative_abundance,symbiont_relative_abundance,location,pair_id
1048,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.051685125,0.063504845,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_middle.vamb.23306
1049,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.051685125,0.02904206,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
1050,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.051685125,0.03374156,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.22730
1051,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.051685125,0.0297949,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.38630
1052,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.051685125,0.032657016,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.43498
1053,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.051685125,0.12680219,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.526
1054,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.051685125,0.09739978,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.60
1055,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.051685125,0.06845246,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.66
1056,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.051685125,0.058478072,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.808
1057,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.051685125,0.046173885,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.vamb.31579
1058,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.051685125,0.06245481,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.vamb.67301
1059,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.051685125,0.0699134,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.vamb.78830
1060,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.051685125,1.3112711,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
1061,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.051685125,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
1062,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.051685125,0.027955504,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
1063,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.051685125,0.011263602,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
1064,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.051685125,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
1065,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.051685125,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
1066,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.051685125,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
1067,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.051685125,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
1068,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.051685125,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
1069,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.051685125,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
1070,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.concoct.40,0.088981256,0.043772,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.concoct.40
1071,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.maxbin2.253,0.088981256,0.110367835,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.maxbin2.253
1072,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.metabat2.66,0.088981256,0.08217733,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.metabat2.66
1073,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.088981256,0.063504845,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.vamb.23306
1074,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.088981256,0.02904206,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
1075,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.088981256,0.03374156,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.22730
1076,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.088981256,0.0297949,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.38630
1077,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.088981256,0.032657016,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.43498
1078,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.088981256,0.12680219,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.526
1079,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.088981256,0.09739978,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.60
1080,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.088981256,0.06845246,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.66
1081,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.088981256,0.058478072,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.808
1082,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.088981256,0.046173885,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.vamb.31579
1083,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.088981256,0.06245481,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.vamb.67301
1084,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.088981256,0.0699134,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.vamb.78830
1085,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.088981256,1.3112711,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
1086,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.088981256,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
1087,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.088981256,0.027955504,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
1088,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.088981256,0.011263602,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
1089,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.088981256,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
1090,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.088981256,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
1091,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.088981256,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
1092,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.088981256,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
1093,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.088981256,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
1094,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.088981256,0.0,top,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
1095,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_middle.maxbin2.253,0.18928967,0.110367835,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_middle.maxbin2.253
1096,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_middle.metabat2.66,0.18928967,0.08217733,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_middle.metabat2.66
1097,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_middle.vamb.23306,0.18928967,0.063504845,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_middle.vamb.23306
1098,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.concoct.268_sub,0.18928967,0.02904206,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.concoct.268_sub
1099,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.22730,0.18928967,0.03374156,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.22730
1100,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.38630,0.18928967,0.0297949,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.38630
1101,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.43498,0.18928967,0.032657016,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.43498
1102,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.526,0.18928967,0.12680219,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.526
1103,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.60,0.18928967,0.09739978,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.60
1104,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.66,0.18928967,0.06845246,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.66
1105,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.808,0.18928967,0.058478072,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.808
1106,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.vamb.31579,0.18928967,0.046173885,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.vamb.31579
1107,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.vamb.67301,0.18928967,0.06245481,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.vamb.67301
1108,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.vamb.78830,0.18928967,0.0699134,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.vamb.78830
1109,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.18928967,1.3112711,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
1110,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.18928967,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.10564
1111,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.18928967,0.027955504,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.12185
1112,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.18928967,0.011263602,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.17799
1113,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.18928967,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.17911
1114,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.18928967,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.230
1115,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.18928967,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.3173
1116,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.18928967,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.32
1117,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.18928967,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.9446
1118,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.18928967,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.vamb.32333
1119,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_middle.metabat2.66,0.06396172,0.08217733,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_middle.metabat2.66
1120,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.06396172,0.063504845,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_middle.vamb.23306
1121,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.06396172,0.02904206,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
1122,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.06396172,0.03374156,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.22730
1123,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.06396172,0.0297949,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.38630
1124,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.06396172,0.032657016,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.43498
1125,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.06396172,0.12680219,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.526
1126,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.06396172,0.09739978,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.60
1127,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.06396172,0.06845246,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.66
1128,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.06396172,0.058478072,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.808
1129,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.06396172,0.046173885,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.vamb.31579
1130,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.06396172,0.06245481,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.vamb.67301
1131,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.06396172,0.0699134,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.vamb.78830
1132,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.06396172,1.3112711,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
1133,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.06396172,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
1134,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.06396172,0.027955504,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
1135,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.06396172,0.011263602,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
1136,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.06396172,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
1137,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.06396172,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
1138,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.06396172,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
1139,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.06396172,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
1140,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.06396172,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
1141,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.06396172,0.0,top,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
1142,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.16177726,0.063504845,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_middle.vamb.23306
1143,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.16177726,0.02904206,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
1144,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.16177726,0.03374156,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.22730
1145,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.16177726,0.0297949,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.38630
1146,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.16177726,0.032657016,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.43498
1147,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.16177726,0.12680219,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.526
1148,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.16177726,0.09739978,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.60
1149,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.16177726,0.06845246,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.66
1150,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.16177726,0.058478072,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.808
1151,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.16177726,0.046173885,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.vamb.31579
1152,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.16177726,0.06245481,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.vamb.67301
1153,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.16177726,0.0699134,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.vamb.78830
1154,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.16177726,1.3112711,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
1155,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.16177726,0.0,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
1156,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.16177726,0.027955504,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
1157,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.16177726,0.011263602,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
1158,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.16177726,0.0,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
1159,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.16177726,0.0,top,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
